ID,titles,origin_clean,date,topic
3121111253.0,Bag blunders mount; LCBO CEO may find himself out of a job pretty soon,The Ottawa Sun,2024-10-27,19
3120960522.0,My own lane,The Ottawa Sun,2024-10-26,5
3120959900.0,'Learn and stay'; New medical program aims to help Ontarians access physicians,The Ottawa Sun,2024-10-26,1
3120259488.0,Keeping out of jail; Stalled Kemptville prison plan gives some residents hope,The Ottawa Sun,2024-10-24,9
3119346362.0,Power for hire; Ford government looks to make province a major energy exporter,The Ottawa Sun,2024-10-22,11
3119346195.0,They're in it to win; McKenney seeking the NDP nomination for Ottawa Centre,The Ottawa Sun,2024-10-22,0
3118118351.0,Nearing time to end Ontario's political welfare regime,The Ottawa Sun,2024-10-18,2
3117226407.0,Battle over bike lanes,The Ottawa Sun,2024-10-16,5
3113205041.0,401 tunnel study must not be an afterthought,The Ottawa Sun,2024-10-05,13
3112993742.0,Ford failing upward?; Poor marks on job performance - but soars in poll,The Ottawa Sun,2024-10-04,0
3110595328.0,Ontarians deserve taxpayer protection legislation,The Ottawa Sun,2024-09-27,2
3108453769.0,Pedalling policy ideas; Local councillor at odds with province over anti-bike lane plan,The Ottawa Sun,2024-09-23,5
3107349452.0,Preem's cut above; Docs show Ford isn't slashing spending - quite the opposite,The Ottawa Sun,2024-09-20,2
3107348938.0,'Horrible'experience; Hallway medicine not going away despite premier's promises,The Ottawa Sun,2024-09-20,1
3104728749.0,"Crombie hasn't delivered; But seeks job security, changes to Grit constitution",The Ottawa Sun,2024-09-14,0
3104374497.0,Time for charter schools is now,The Ottawa Sun,2024-09-13,3
3103076390.0,Algonquin in the wilderness; College 'seeking clarity'after province suspends new international activities,The Ottawa Sun,2024-09-11,3
3101748367.0,Good for what ales you; Ontario convenience stores enter beer biz,The Ottawa Sun,2024-09-07,6
3101427163.0,Ford's finance minister's record bad and getting worse,The Ottawa Sun,2024-09-06,2
3099225799.0,24-7 Booze,The Ottawa Sun,2024-08-31,6
3098944486.0,Fake budgets hide debt spike,The Ottawa Sun,2024-08-30,2
3096740469.0,"Time to treat addicts, not enable them",The Ottawa Sun,2024-08-25,8
3096474005.0,Ford's massive cabinet reflects lack of respect for taxpayers,The Ottawa Sun,2024-08-23,3
3095848646.0,We're all fed up with Fred; Minister's grilling of disgraceful labour leader was spot on,The Ottawa Sun,2024-08-22,14
3094100392.0,Lefties'pet peeves; Easier to get an MRI for a dog than a person - but they like it that way,The Ottawa Sun,2024-08-18,1
3093966122.0,In dogged pursuit of better Ontario health care,The Ottawa Sun,2024-08-17,1
3093683494.0,Gas-tax cut needs to be made permanent,The Ottawa Sun,2024-08-16,2
3092983864.0,Ontario economic plan anything but 'fiscally prudent',The Ottawa Sun,2024-08-14,2
3091228575.0,"Bottoms up at 7-Eleven; Beer, wine soon available",The Ottawa Sun,2024-08-10,6
3085005676.0,New brunswickers get tax cut commitment - while ontarians face mountain of debt,The Ottawa Sun,2024-07-26,2
3084629667.0,"'Crucial work'; Children's Aid Society of Ottawa, union heading to mediation",The Ottawa Sun,2024-07-25,-1
3083048344.0,Pour me a cold one; LCBO strike finally limping toward end,The Ottawa Sun,2024-07-21,7
3082874991.0,Driven to drink; Empty shelves at local beer stores as doubt surrounds LCBO deal,The Ottawa Sun,2024-07-20,7
3082050206.0,PC plan has ad-ed bonus; Support for news without subsidies groundbreaking,The Ottawa Sun,2024-07-17,-1
3082050158.0,"Province, LCBO talking over drinks?",The Ottawa Sun,2024-07-17,7
3080029444.0,Liberal leader,The Ottawa Sun,2024-07-14,0
3079696966.0,Slaking our thirst; LCBO strikers learn Ontarians find other ways to buy booze,The Ottawa Sun,2024-07-12,7
3077591529.0,'Last resort'; CASO workers hit picket line,The Ottawa Sun,2024-07-09,-1
3077591387.0,Strike shows it's time to end liquor store monopoly,The Ottawa Sun,2024-07-09,7
3076497933.0,To the bottom of the bottle; LCBO strike all about political ambitions of union leaders,The Ottawa Sun,2024-07-07,7
3075814865.0,City Left Adrift; What does Goldie Ghamari's expulsion from the PC cabinet mean for Ottawa?,The Ottawa Sun,2024-07-04,-1
3075547417.0,'Meaningful moment'; Ford gov't makes major investment in Ontario-based news publishers,The Ottawa Sun,2024-07-03,-1
3075547373.0,Tories take a stand; Ford government makes bold move to support journalism,The Ottawa Sun,2024-07-03,-1
3075547340.0,Ontario helping sustain quality journalism,The Ottawa Sun,2024-07-03,-1
3071152559.0,"On alcohol, it's time to truly treat Ontarians as adults",The Ottawa Sun,2024-06-22,6
3069734472.0,LCBO workers ready to uncork strike,The Ottawa Sun,2024-06-19,7
3069396482.0,LCBO workers vote for strike mandate,The Ottawa Sun,2024-06-18,7
3066166976.0,Councillor crackdown?; Private member's bill could see bad municipal actors get the boot from office,The Ottawa Sun,2024-06-10,-1
3065532836.0,Graduating to energy; Ford shuffles Lecce out of education to take on Trudeau in Ottawa,The Ottawa Sun,2024-06-07,3
3062793367.0,Bonnie's in-tax-icated; Liberal booze claims include $300M pink elephant,The Ottawa Sun,2024-05-31,-1
3061561909.0,"Uncorking an election?; No, Ford isn't about to call an early vote",The Ottawa Sun,2024-05-29,0
3060964232.0,Speedy booze sales for an early election?,The Ottawa Sun,2024-05-28,6
3059742314.0,"Preem, give 'em the hard stuff; Leader should take even firmer stance on 'safe supply'",The Ottawa Sun,2024-05-24,8
3058509176.0,Bag drop,The Ottawa Sun,2024-05-22,19
3052350540.0,"Ontario's doormat?; 'The people'have spoken to Ford, but there's no sign he's listening to Ottawa",The Ottawa Sun,2024-05-08,0
3050010600.0,Magical power of a 'piece of cloth',The Ottawa Sun,2024-05-02,14
3049090853.0,'New deal'kicks off; Province opens office for engagement with Ottawa,The Ottawa Sun,2024-04-30,-1
3047721651.0,NDP vows to defy 'unjust' keffiyeh rule,The Ottawa Sun,2024-04-28,14
3041672593.0,"Unplug ford; After one rough week, premier needs all the cottage time he can get",The Ottawa Sun,2024-04-19,0
3039060608.0,"Riverside deal clears; For-profit, private seniors' community to be built",The Ottawa Sun,2024-04-15,1
3037738438.0,"Ford's PCs forty-fied; Poll numbers good, but Grits growing",The Ottawa Sun,2024-04-12,0
3035354614.0,Clinic under the microscope; NDP calls for special audit of medical fees,The Ottawa Sun,2024-04-10,1
3034842854.0,Penalties will take time; Legislation aimed at better behaviour for municipal politicos won't be ready soon: MPP,The Ottawa Sun,2024-04-09,-1
3034592382.0,Folding on paper; Ford orders LCBO to bring back brown bags,The Ottawa Sun,2024-04-08,19
3033972881.0,Ford cuts a big cheque; Ottawa gets $37.5M for 'substantial progress'on home building,The Ottawa Sun,2024-04-06,10
3032846702.0,"Doctor's orders; York U's new med school should help Ontario train, keep more health professionals",The Ottawa Sun,2024-04-04,1
3032846435.0,$543M deal; Council gets details on massive agreement with province,The Ottawa Sun,2024-04-04,-1
3020295249.0,Cities can make own decisions: Ford; Nixes penalties for abusive councillors,The Ottawa Sun,2024-03-30,-1
3020295246.0,'New deal' for local roads,The Ottawa Sun,2024-03-30,-1
2999198062.0,Inflation Fixation; Budget attempts to balance need for growth with high cost of living,The Ottawa Sun,2024-03-27,2
2999150502.0,"Ford talks like a Tory, spends like a Liberal",The Ottawa Sun,2024-03-27,2
3126979150.0,Crombie Knows Nimby; Liberal leader flip-flops on Ontario housing problem,The Ottawa Sun,2024-03-24,-1
2973545258.0,That's not very neighbourly; Want a 4-storey building next to you?,The Ottawa Sun,2024-03-23,10
2969251621.0,Premier 'smoking'mad over federal carbon tax increase,The Ottawa Sun,2024-03-20,15
2957625069.0,Stiles a healthy skeptic; NDP leader urges Ford to ban fees for access,The Ottawa Sun,2024-03-15,1
2956486779.0,Ministry to probe clinic; Woman furious after being charged $110 for routine cancer screening test,The Ottawa Sun,2024-03-13,1
2954356574.0,Ford warns PM to nix ta x hike; Federal Liberals will suffer in next election if increase goes ahead,The Ottawa Sun,2024-03-09,15
2933856516.0,Thousands without care: Stiles; NDP leader rips provincial health-care funding,The Ottawa Sun,2024-03-02,1
2931050909.0,"Reading, writing and racial grievances; Divisive politics must be pushed out of the education system for good",The Ottawa Sun,2024-02-23,3
2929297895.0,Political mismatch; Ford benefiting from opposition leaders' weak start to session,The Ottawa Sun,2024-02-21,15
2921316268.0,"Preem: You're going to jail; Crime so bad, Ford's pals have a bat by the bed",The Ottawa Sun,2024-02-02,9
2919760154.0,Wiltin'in Milton?; Riding next door to Liberal leader may not be sure thing some expect,The Ottawa Sun,2024-01-29,0
2918648492.0,Snip snip; Cuts to international student visas could hit Ontario schools hard,The Ottawa Sun,2024-01-26,3
2915816405.0,"Grim outlook; Hospitals desperate for funding, critics say",The Ottawa Sun,2024-01-17,1
2914972024.0,A new gov't staple; Expanding ServiceOntario into retail hardly cause for 'serious concerns',The Ottawa Sun,2024-01-15,19
2909348114.0,Ontario NDP's spending plans ignore fiscal realities,The Ottawa Sun,2024-01-03,10
3170229342.0,Tories vow to protect Algoma Steel's jobs from tariffs: WILL UPDATE,Sault Star,2025-02-23,0
3169805045.0,Doug Ford stumps in Sault on Sunday,Sault Star,2025-02-22,0
3169671714.0,Put your money where your mouth is; Sault candidates give their two cents on affordability challenges,Sault Star,2025-02-22,2
3169671618.0,"Ford's hot-mic moments revealing, not endearing",Sault Star,2025-02-22,0
3168907475.0,Ford survives 3-on-1 attack in election debate,Sault Star,2025-02-20,0
3168906417.0,"'Bring back the beds'; Residents, advocates rally to 'save' Thessalon hospital",Sault Star,2025-02-20,1
3168308155.0,Doug Ford visit to Sault Ste. Marie cancelled due to Toronto Pearson flight cancellations,Sault Star,2025-02-18,0
3168033301.0,Ford in Sault Tuesday,Sault Star,2025-02-17,0
3167233359.0,"Lone candidate speaks at debate; Grit, Tory hopefuls not there",Sault Star,2025-02-15,0
3167233330.0,Ford's impact on education defiles Davis's legacy,Sault Star,2025-02-15,3
3167233027.0,Leaders spar over housing,Sault Star,2025-02-15,-1
3167232928.0,6 candidates run in Sault,Sault Star,2025-02-15,0
3167112072.0,Live Updates: Ontario provincial election leaders' debate to take place in North Bay,Sault Star,2025-02-14,0
3167063733.0,Lone Sault Ste. Marie candidate takes the floor at Ontario Secondary School Teachers Federation meeting,Sault Star,2025-02-14,0
3166360313.0,"Ford cleaning up with union backing, polling",Sault Star,2025-02-13,-1
3166359970.0,Sault Grit candidate appointed,Sault Star,2025-02-13,0
3165544099.0,No quick fix coming for Ontario doctor shortage,Sault Star,2025-02-11,1
3164731978.0,Let's get it together; Sault candidates tout partnerships to keep economy strong to combat U.S. tariffs,Sault Star,2025-02-08,0
3164731975.0,Tariffs could cripple Sault Ste. Marie: NDP leader Stiles; Tours Algoma Steel Friday,Sault Star,2025-02-08,0
3164731841.0,"NDP's Stiles promises 350 new doctors for North, more residency spots",Sault Star,2025-02-08,1
3163294414.0,Make Ontario election a vote on health care; Doug Ford says its all about Trump. Don't believe the PC leader's ploy; Make Ontario election a vote on health care; Doug Ford says its all about Trump. Don't believe the PC leader's ploy,Sault Star,2025-02-04,0
3163293933.0,Sault Tory hopeful banks on experience; Chris Scott aims to shift from MPP's 'right-hand man' to successor; Sault Tory hopeful banks on experience; Chris Scott aims to shift from MPP's 'right-hand man' to successor,Sault Star,2025-02-04,0
3162419027.0,Sault councillor Lisa Vezeau-Allen chosen as NDP candidate,Sault Star,2025-02-01,0
3161646959.0,"Sault Ste. Marie provincial NDP association announce candidacy nomination meeting; Dave Mornix, Lisa Vezeau-Allen both want the nomination",Sault Star,2025-01-30,0
3161646847.0,Sault Ste. Marie PC candidate hand picked by Premier Doug Ford; Ross Romano to serve as campaign manager,Sault Star,2025-01-30,0
3160667261.0,Provincial dollars help pave way for Sackville Road extension; Housing-Enabling Core Servicing Stream provides $5.3M,Sault Star,2025-01-28,-1
3159750806.0,Ford is taking a risk calling an early Ontario election,Sault Star,2025-01-25,0
3159750723.0,Robert Peace 'considering'PC candidacy; Ontario election call expected Wednesday,Sault Star,2025-01-25,0
3159686114.0,Column: Premier Doug Ford is taking a risk calling an early Ontario election,Sault Star,2025-01-24,0
3159023018.0,Sault provincial riding associations on alert for early election call,Sault Star,2025-01-23,0
3141997133.0,Doug ford is leading the way; Opinion,Sault Star,2024-12-07,-1
3141293895.0,Push to generate nuclear power on the moon,Sault Star,2024-12-05,11
3138986920.0,"Ontarians want booze tax cuts, may get them",Sault Star,2024-12-03,6
3129080242.0,Catholic trustee wants expense policy review; Provincial audit of boards looms,Sault Star,2024-11-16,3
3121802044.0,"Ford's bike lane promise so popular, opposition won't attack",Sault Star,2024-10-29,5
3112703655.0,Crombie musing on taxes gives Ford fodder,Sault Star,2024-10-03,2
3110869317.0,Why we should consider Ford's tunnel idea,Sault Star,2024-09-28,13
3100394966.0,"Opiates 254, Ross Romano 0: Opioid-related mortality rates soar under MPP's 'intrepid' leadership",Sault Star,2024-09-03,8
3099254737.0,Unintended consequences could be avoided,Sault Star,2024-08-31,3
3098557758.0,Sault Ste. Marie to pivot for fair share of new HART Hub funding,Sault Star,2024-08-29,8
3087119995.0,"Poll good for Ford, painful for Stiles, Crombie",Sault Star,2024-08-01,0
3084646424.0,Reg Niganobe seeking office as Liberal MPP,Sault Star,2024-07-25,0
3083711576.0,Reg Niganobe seeking office as Liberal MPP,Sault Star,2024-07-22,0
3082469727.0,Ford pushing ahead on booze sale expansion,Sault Star,2024-07-18,7
3082469595.0,Ontario government's groundbreaking plan; Local media needs support at all levels,Sault Star,2024-07-18,-1
3077559662.0,Inconvenient truth about easier Liquor access,Sault Star,2024-07-09,6
